-45	52	28	14	17	-41	-1	-16	61	-34	-61	-81	-79	-85	12	98	55	-89	93	26	-53	36	89	-23	80	-15	64	87	-52	17	-23	-28	-34	-85	-34	94	-51	2	-79	-73	49	-82	96	16	81	17	9	78	-26	-57	56	29	69	-36	-33	16	-6	80	72	-100	-80	-26	-39	-3	39	-97	33	-49	32	-41	-98	-94	-6	-9	89	-11	-58	-72	40	12	48	-77	42	-57	-54	-80	-43	25	9	5	52	37	18	50	-29	-30	-77	-27	-40	82
3	-79	-2	94	-55	-82	13	58	-27	45	-44	-100	-92	-36	-34	48	-82	-9	-56	89	-16	62	43	-79	-61	-81	-70	22	-56	4	-51	-73	-87	65	59	86	17	-46	14	88	-27	3	2	-24	48	-52	-83	95	-40	-65	12	-77	6	52	-55	78	-53	-73	88	-86	-81	-20	67	-84	-2	-9	67	56	89	-53	-3	24	-13	-67	97	95	-39	-36	-20	-93	-61	56	27	-51	31	88	50	-50	25	-34	-48	65	17	14	-58	51	21	6	2	28
88	5	-72	48	-75	-92	7	58	25	77	89	22	-25	45	-48	10	-11	-61	84	23	-83	-7	54	-63	17	-14	-62	-81	-3	48	-71	76	-41	-8	81	17	75	26	55	74	-73	-71	97	-99	-25	-53	-93	57	49	35	-32	100	-63	14	-43	54	78	-96	-11	40	-98	-72	28	-53	74	51	-21	-82	27	14	33	29	-96	34	-57	74	-52	22	49	-75	-82	-33	72	-47	5	33	92	97	28	2	-1	8	-26	71	-61	97	10	93	56	89
-34	-77	-69	-54	-49	22	-14	-15	30	-49	-71	-20	-25	30	-16	-25	52	92	-18	-36	-76	-22	73	-19	13	38	32	-59	61	73	-55	-26	-13	-47	-80	37	53	95	-68	-28	9	33	-75	49	-90	-87	76	-67	-49	-90	-11	37	86	40	-59	16	49	-70	-69	-34	-43	-51	-23	17	15	-45	-74	72	21	-75	-49	10	-88	-36	97	46	-73	68	-16	-8	58	-11	-70	-46	-14	-55	95	23	-90	17	-26	-70	22	80	80	-63	58	24	-36	24
50	50	68	64	-69	-31	-8	71	31	79	-63	93	62	-11	9	37	74	-25	-13	-35	-86	-30	100	-8	-20	-98	8	74	84	42	-55	-40	-24	14	-53	15	-73	-88	86	12	-44	-52	-66	92	56	59	-67	31	-59	68	36	-20	49	2	7	77	-48	57	-16	26	41	-47	-54	-34	98	-39	0	75	86	-37	79	5	69	26	50	-56	70	79	9	-9	55	-90	-57	55	17	-90	-54	-93	-2	-59	-2	-92	-43	16	88	-41	99	-73	15	-53
3	-72	13	-40	-80	-78	-94	16	-30	-55	-38	12	31	35	-51	29	59	64	-97	-8	53	72	51	-18	43	-7	-90	15	73	-67	30	-40	-96	49	82	43	-48	-2	69	-44	0	32	43	39	-98	-10	20	-81	-41	-8	-94	-57	-32	20	61	-65	-14	-42	-13	76	55	-21	-69	81	-52	45	56	96	34	-59	-77	11	73	21	-27	-5	-9	-57	-68	71	-73	-44	-19	-71	5	-82	71	48	-56	-73	-3	15	26	76	64	15	66	69	97	-27
94	8	0	72	73	14	34	27	-42	-10	46	-40	-38	-43	-86	-78	100	-91	84	-59	19	58	-51	-89	31	-29	2	-52	7	-33	-6	30	-59	87	-22	-9	-69	100	-1	-58	49	76	-54	-76	12	21	-95	-25	-80	-78	93	-74	-77	-23	71	-31	-56	36	58	-24	3	51	-87	-86	-60	-80	-57	-81	48	-48	43	-100	44	44	39	-27	-97	35	87	44	-13	-31	42	35	33	44	59	57	-6	32	-30	15	11	92	81	27	-3	-38	-84	53
68	-11	-34	36	20	-83	-79	5	-2	16	95	-13	85	-11	64	18	-52	43	-68	-84	-76	19	-23	41	11	14	-48	-11	-33	-66	-38	5	91	41	81	20	-28	-22	98	80	-51	38	28	33	-10	55	7	85	-27	30	-100	-95	35	-86	75	-66	15	-88	16	20	86	-37	-69	-84	-7	-18	-18	85	-11	-3	-77	-32	89	-31	46	-96	74	-78	-100	-68	-97	-94	46	-80	-58	-6	-56	21	-26	93	-100	-46	-17	-10	-18	49	-85	-46	69	61
74	-45	60	-47	-19	5	0	78	16	2	33	-50	85	-17	35	-48	35	81	-40	-73	71	96	69	-20	98	88	52	-66	94	16	-17	-32	-14	-53	37	54	27	50	12	-18	-77	-32	-91	-16	15	-93	41	-37	74	-59	-79	98	47	10	42	85	82	-39	-36	24	-35	16	55	-99	-67	40	-61	32	-6	50	-38	91	-93	-74	-56	-12	-20	-56	-65	-43	1	-23	-83	-48	-48	-33	74	85	51	77	54	-3	1	0	-55	-54	-89	56	90	-48
-53	34	95	-79	-98	30	-72	-23	31	15	85	-62	-44	-77	14	-9	-78	38	77	-22	69	35	7	64	-23	-63	-63	-70	-26	-44	54	-84	-4	-18	-27	-55	-31	-10	35	54	81	48	-31	-89	-64	-69	-33	16	78	59	43	26	99	-64	-40	14	-80	72	26	-84	-83	80	-88	-64	-14	88	-79	-37	-4	80	49	-99	-33	12	-40	27	-92	99	49	-76	46	94	-7	-19	-56	93	-72	-64	19	98	18	36	-16	-19	-72	31	71	-10	79	-27
