-33	-27	19	-32	-27	17	-21	-88	21	30	86	91	19	-39	52	34	-22	5	99	8	22	36	96	79	58	-40	6	-72	-100	-100	93	-99	88	-85	28	-39	-26	6	37	-19	42	-17	55	53	-29	20	-85	-54	-96	-41	69	45	34	35	-97	-12	21	-27	8	43	47	-27	70	-11	-51	34	59	-41	-34	26	65	77	40	-85	41	31	-10	-69	-33	-81	57	60	-56	47	66	-20	-46	37	57	-69	62	-92	70	60	-65	46	-95	92	16	-47
38	14	-70	11	-19	68	-88	-55	10	12	-81	-11	23	-67	56	-9	-53	-88	91	73	98	91	-47	44	-82	-24	31	-43	-32	-95	100	-59	-69	36	82	43	50	90	94	-88	-78	56	-10	71	77	-61	-14	-48	-78	8	-28	12	-93	-40	81	73	-41	74	14	-49	6	-73	29	43	13	-88	-13	-63	-78	-78	-8	0	-24	-96	97	-34	-99	82	-50	-25	24	-82	-41	19	-23	-66	71	8	-69	-91	-70	42	-33	-95	75	4	45	52	42	-70
-70	32	-9	-62	-8	46	15	-85	-58	40	12	34	61	5	-76	-60	-61	21	-80	-44	39	-31	93	-21	1	49	68	20	60	79	-99	64	-2	4	-66	-48	32	25	28	-43	-63	-36	-31	38	27	26	6	-79	5	31	-73	90	84	-72	-66	-76	29	66	48	19	18	-48	-92	21	94	-6	-85	91	-41	96	70	-99	0	50	-57	-30	-40	52	57	-46	2	-81	-50	80	-95	62	-39	-94	11	1	51	38	32	-23	48	9	-9	-71	-51	-50
-7	-6	-39	-63	12	-26	-66	65	46	-77	-6	14	7	-2	-41	-49	-95	-57	-25	3	-62	88	-100	-23	56	-33	-26	-62	-21	4	-85	-73	-97	-83	88	41	1	-62	72	-58	-11	-36	86	-25	87	-28	3	1	74	-30	64	-13	-60	-83	-15	75	-60	-50	50	23	-58	-15	87	73	8	-57	88	-88	46	69	58	-23	-99	-55	99	-64	10	-64	59	11	87	85	-65	18	-70	-81	-28	-82	-69	99	-21	-54	61	-71	-86	59	-34	27	85	-77
78	-89	25	-67	-88	-13	-12	71	64	-18	31	-88	43	82	-5	-4	98	-56	36	66	81	-42	32	-98	-17	85	24	22	-20	16	-46	33	-59	11	-95	12	17	28	4	-66	81	-90	78	8	-55	-86	61	-33	83	74	15	38	1	28	-31	-89	-97	66	-25	86	-81	81	40	53	13	0	-83	-6	-41	-46	-93	57	-35	-35	64	-78	-83	80	-64	-38	5	79	21	72	70	-89	-99	45	31	-91	-44	-7	60	95	30	94	95	19	-45	-66
-70	19	20	-10	17	-88	21	95	76	-7	-61	66	52	-28	-96	-43	15	68	-42	-58	-2	-91	-32	-26	19	-100	-65	91	59	-55	-84	-91	54	-55	2	-77	-33	84	-50	-66	-89	-11	8	-23	14	51	-66	-48	-37	-47	76	94	-20	-51	-53	-15	-38	79	-82	-33	-90	40	28	8	38	74	15	15	25	46	-76	-70	72	-49	-32	3	83	46	14	-78	21	-64	-61	-70	96	5	-24	92	79	92	34	-16	-63	-28	43	-8	-88	-18	-76	3
-66	88	-65	72	-35	85	-61	39	49	69	-93	54	68	-15	50	-28	73	-87	-92	-100	59	-12	-8	23	74	-40	80	-3	-28	87	-24	58	-66	-52	73	54	78	36	-42	-43	26	-70	64	17	-30	-69	73	-65	-7	-23	-64	29	-4	-41	-5	10	54	81	59	-78	-28	49	-38	-45	-62	-64	-32	28	-21	20	-2	33	54	45	-51	73	-86	87	-43	-84	0	75	60	-94	38	60	-88	-63	-72	8	19	-95	42	-7	-90	-71	-96	-2	89	-8
76	17	-57	81	-85	-100	-23	64	-87	20	64	47	-97	90	-85	93	-37	34	-100	-50	-73	-60	78	-47	-34	25	34	86	95	-49	-43	96	-64	-95	37	-71	90	-25	71	23	12	56	-4	-39	-25	68	10	11	-82	28	-14	45	54	-69	-83	-25	74	41	78	-99	-46	-8	-17	-53	-6	-14	50	72	-40	-99	-85	-50	41	-81	-81	45	-23	60	96	-37	45	64	29	20	-46	60	33	86	-29	-16	-20	-10	-6	-9	-85	39	66	29	-41	-9
15	-26	71	-41	63	50	100	60	47	-13	99	45	99	-95	74	-46	92	34	12	-12	-4	50	66	-16	53	67	-46	76	-60	-23	52	-56	-31	-40	76	49	-35	-39	5	27	95	-20	-1	-54	-70	-41	-92	-15	28	76	-54	-23	80	-46	18	42	-18	-7	-94	-70	24	1	20	-13	89	-72	63	61	-54	7	-51	11	-46	21	-26	-79	99	-78	26	53	56	-88	61	-58	-94	13	34	62	9	-89	40	1	46	-48	-32	84	-95	-92	51	40
-49	19	-95	-97	28	47	82	62	-62	-9	-10	-83	13	93	23	-52	64	4	-30	-75	-24	-83	25	-38	29	83	-78	-21	96	63	60	-20	65	-17	-22	81	82	37	-59	-1	-90	73	21	-81	89	40	-56	95	12	-60	-75	-88	-3	-79	-77	-88	-58	45	-79	-16	-60	19	-64	-46	50	84	59	-47	14	20	20	53	26	88	100	39	-81	43	64	73	73	5	-23	-84	-23	69	-89	57	99	25	-62	87	-89	-79	-93	-78	44	-81	-57	64
18	82	-80	85	-23	65	100	-63	-77	51	-8	60	2	-50	85	32	-90	4	95	98	-93	-97	90	45	-92	-66	-82	-1	-48	-24	-40	13	51	100	24	57	-21	60	21	33	94	76	38	-80	-92	-44	-6	-46	-80	-30	88	-2	70	88	-96	-6	-93	25	-3	58	27	-40	-79	88	63	37	-97	-58	-50	-1	-16	-96	67	85	-36	-23	51	-16	-91	46	45	60	15	-34	-96	79	-20	52	-64	-67	-57	83	26	7	31	40	-83	-100	81	-34
-15	-100	61	31	-79	6	7	1	-57	24	-96	95	-98	90	-45	-23	28	76	37	-85	50	-82	-5	20	-81	25	-45	5	67	88	-64	-56	26	-20	-84	9	-84	-84	100	-85	60	-5	-72	-80	-100	60	-51	81	-25	49	16	-91	81	49	-19	-71	-68	-1	-99	-27	-54	-49	90	-8	85	73	67	80	0	-71	-11	42	70	50	23	67	-34	-37	-8	78	-77	79	30	-97	8	-36	61	99	27	-55	58	84	83	33	71	51	-5	42	34	-31
30	67	87	20	-34	44	66	-50	31	78	-77	92	-88	98	-69	75	53	1	23	43	-58	49	-3	3	-97	-39	18	-51	-29	-53	-57	48	-72	-76	-94	-35	76	94	-4	86	-2	91	79	-23	-15	-37	56	83	-23	8	-6	16	14	-56	-56	-52	13	-69	-65	-2	29	-100	-96	100	31	22	97	-30	2	-10	52	23	-76	44	-42	96	-90	27	44	50	-18	75	-94	97	-100	-1	-86	95	-86	22	69	-93	0	12	-87	12	-64	-94	-54	-32
