-88	27	-86	91	87	59	-36	58	62	19	-55	44	66	-99	-88	-63	16	94	39	16	13	37	9	65	42	6	37	-46	-20	13	73	37	12	-40	36	-14	-35	23	-22	-50	-69	38	-3	-44	-99	-90	-93	46	-70	11	49	-49	-54	-30	79	74	76	-37	52	55	-9	50	-62	20	58	-76	13	-20	-84	-74	69	43	-97	-19	-98	-69	-39	-60	-15	74	85	-79	-49	37	-88	-80	18	76	-99	35	59	-29	87	-49	91	64	-60	-28	39	17
81	32	-8	-51	-56	46	-16	61	38	15	66	35	35	-24	85	78	-87	38	22	64	42	-80	30	-93	4	-87	-34	55	-63	50	-63	-58	-76	-84	37	-78	-3	68	-18	97	-93	-85	6	-100	-50	7	66	31	-49	-7	-56	-12	-19	95	60	-74	-99	43	70	-45	-35	41	-33	72	-28	11	55	90	48	36	84	11	62	-78	86	1	-54	33	28	95	-22	-88	54	-81	25	6	69	-54	-60	83	-92	49	1	-25	99	34	-44	38	38	32
-65	58	-45	-53	-88	-16	-33	34	-93	-91	-73	19	57	-97	-51	25	59	-97	-42	65	-9	12	59	-92	-78	22	88	-20	9	-13	38	-98	-77	26	91	-79	48	15	-64	3	33	-54	-79	-33	-84	-58	42	-10	-7	-20	37	-81	31	41	-17	99	20	89	41	-25	-34	13	-6	-15	18	18	-53	-57	21	12	47	9	-59	-70	88	90	17	-60	-52	73	-94	-70	-35	-44	-7	28	-62	55	-95	-73	37	-5	15	74	-78	-87	58	-76	32	-85
95	-71	-7	-89	-80	14	44	-73	-37	-61	-18	19	-32	54	-61	13	34	22	34	82	-77	-71	-3	-91	-17	16	69	-9	84	40	-23	19	-40	-21	33	63	-14	86	85	-89	4	-69	31	-88	-83	-16	17	-90	23	99	-69	83	-33	23	-4	-50	-94	-53	48	49	-84	-46	20	63	-73	-76	-36	-81	-86	84	-66	-94	4	-91	51	-36	33	-45	77	-15	64	42	5	3	79	19	-35	-28	-62	-51	61	83	-38	-77	89	63	85	83	-42	62
-80	67	-90	-87	54	-41	-23	53	-59	62	-48	90	87	-90	-48	-2	-10	-38	-39	-89	40	-96	-67	46	-82	-98	39	48	-89	15	-5	-43	45	75	80	-5	6	-46	-65	-73	-91	47	91	-92	-92	-46	-47	72	-77	29	-93	-63	79	-72	45	-87	59	-34	14	-19	-61	-17	-97	73	88	-30	-100	44	-50	-64	76	-43	-24	-63	-39	-62	36	50	-62	-4	71	6	-26	92	79	23	-66	74	63	-4	90	-41	62	-100	-97	-40	70	85	64	-49
-62	11	-34	22	82	-95	-21	64	83	-72	-17	77	-70	76	100	34	-48	-97	-1	-12	63	-3	-89	51	-67	-83	90	50	93	-97	-69	72	-83	21	-37	36	-59	-66	-41	93	-47	-56	-56	45	85	-48	-26	31	-51	51	21	-33	91	-16	40	54	-41	72	80	31	-27	47	-65	-95	-4	-10	-6	-99	96	24	37	-23	27	-9	95	54	-54	26	-60	96	-66	2	-88	49	38	-23	-82	23	-86	100	95	38	-85	57	-89	27	38	-26	29	70
-22	94	-25	-94	-24	-62	-50	40	4	-99	13	91	-15	74	3	2	65	32	95	85	-20	-36	68	-84	-2	94	-8	10	-98	98	-63	92	-86	-16	-16	-74	-98	83	87	-17	83	53	41	-68	40	-56	10	93	-95	32	-7	-76	5	-7	79	40	-55	17	65	-88	-64	-52	-43	-99	-73	-83	21	62	3	-13	-95	36	-55	-39	-72	-53	12	79	-46	-48	-74	-82	9	-67	-96	30	-58	-17	-7	76	34	74	72	-10	93	-93	4	-5	-26	95
-99	-85	-96	70	38	60	-56	-86	95	-59	-51	-92	63	-49	38	1	-73	21	69	-11	62	-18	65	-69	-26	5	46	70	72	-4	-68	35	-90	24	47	22	-31	5	-74	84	-10	27	-65	14	1	86	61	-26	-64	34	92	-49	0	14	-55	-26	64	-38	-48	82	-58	-53	-22	84	45	-4	83	24	-48	-81	16	0	80	-86	89	-48	62	74	76	-85	95	86	-18	54	-15	77	74	32	9	-1	42	59	34	6	-7	-91	75	8	80	51
49	-76	42	58	44	29	74	-29	-76	-55	95	-50	-95	-16	100	19	27	-84	41	38	-65	0	23	-43	-91	47	-72	-23	2	-78	92	-55	63	70	-99	48	-32	-13	50	-70	-74	37	-54	74	4	-68	-98	-91	96	49	-15	4	-51	19	3	-36	-40	-5	33	13	20	-16	-61	77	85	-53	68	-5	66	89	39	-14	-23	78	95	89	-72	-9	-53	-51	-91	26	53	92	-12	-69	-91	45	36	-96	-59	100	29	-58	4	88	46	56	40	-64
-99	-12	-98	23	68	-78	-25	-36	26	69	33	-56	64	-1	37	-90	-22	-82	-90	-50	-75	-46	-3	-97	29	-15	30	100	-51	-97	-91	91	64	12	62	-11	-60	68	93	18	-32	-14	-18	-78	87	47	-44	-87	-59	-4	8	-64	-89	-54	-11	-30	18	-46	-61	27	57	22	30	3	-54	71	70	94	-11	-43	-7	96	56	-41	17	-66	-33	85	-93	-76	-26	65	23	-46	20	-52	-34	-79	32	-60	-27	-17	19	-54	20	-84	81	-9	-12	-16
