78	-48	-71	-63	-12	-14	-16	59	-62	-16	57	-44	79	-51	57	-3	100	-48	87	22	11	-58	81	95	-96	4	-57	49	-60	-14	89	96	-81	99	-55	-40	-53	43	23	-87	43	14	1	-74	-5	1	-14	6	-82	-78	-33	-71	63	23	-21	98	-84	-39	5	49	27	69	10	59	-57	-13	75	61	47	92	72	-50	-8	70	10	-49	66	-54	-51	31	52	-69	86	77	-53	32	62	-91	13	-92	-67	83	74	-20	74	92	-78	82	-36	53
-17	-46	-94	-55	-26	-93	-20	98	55	71	-73	-47	23	-11	-48	-61	63	41	37	91	-61	-80	-36	-54	-35	-37	-15	-89	-47	-84	72	-59	-98	68	-72	-4	-7	71	-8	-92	61	-75	25	58	23	-97	10	64	-78	-51	-16	0	23	83	12	-67	-93	-11	-60	-86	-25	51	73	100	-31	-47	23	-59	66	92	-27	46	-75	58	39	-8	-83	-89	-48	80	-6	11	87	-60	-91	-69	-4	94	-88	-11	33	7	84	-88	57	-52	24	-15	-18	98
-22	90	-19	33	-36	-68	-20	-28	61	-33	-27	62	14	69	-49	-15	63	-53	40	97	-80	-26	-56	44	-26	16	33	-32	-35	27	-95	26	-98	89	-56	65	12	-64	47	84	80	-49	-72	52	-75	-1	88	13	21	24	-88	-4	21	-44	43	39	14	-15	46	-84	46	47	-85	63	-24	-13	4	18	-30	38	-50	58	-59	-15	-72	91	90	-80	-97	60	-23	45	-20	10	53	-48	-1	20	-41	-30	18	-56	30	26	-51	53	-8	-64	9	-64
49	-54	62	-12	-76	31	72	-17	43	59	28	68	-63	-39	90	0	-79	-53	-22	76	-74	25	-27	9	70	63	86	38	65	-99	-92	68	-79	-89	39	-44	48	-96	41	100	-22	12	-84	-52	83	25	-8	-24	19	57	61	85	-18	34	52	-12	-31	17	53	76	49	-18	76	-58	-92	57	-64	20	-83	-13	32	47	49	98	-82	-11	-18	16	-55	-57	80	74	9	11	-100	-19	-75	-86	-38	-7	-79	-60	60	14	-48	21	-51	-60	66	6
-29	50	-19	70	51	-25	58	-39	-97	-46	-67	-52	10	-17	57	24	-20	-87	31	22	-16	-5	-58	71	-98	-25	-18	-4	33	-16	-51	-37	27	-37	-15	-54	-39	68	-100	65	65	-75	73	53	-44	7	-17	-43	-26	-32	-54	-83	-94	8	49	-34	-81	-66	-74	79	40	-52	20	41	32	-9	-52	-97	-88	3	48	-3	-21	48	-40	85	31	7	-31	47	17	-45	-44	-72	-47	91	-93	-25	-68	40	-29	85	82	84	-1	-36	64	24	-84	-26
-49	66	69	-12	-17	-79	-4	29	94	-43	49	-78	61	53	23	49	-67	41	-27	-88	13	7	76	-26	73	81	4	86	-35	25	31	24	-44	-7	-100	-46	-96	22	73	-96	-42	85	14	-14	7	32	40	-80	-57	55	-33	-64	-90	51	33	-25	87	-40	49	-10	43	72	-39	-62	34	3	-71	100	-4	10	58	3	-64	-86	-9	-80	24	-28	0	25	-22	-77	54	21	-73	33	-48	-44	6	6	-20	-64	-10	39	-84	-33	82	-51	76	-86
-30	-5	-65	100	-30	-48	86	-2	-82	-24	64	-90	-89	55	-98	4	73	-5	44	-50	-42	-69	-5	53	-6	-70	37	-55	58	77	94	50	69	-99	-49	91	38	-11	-62	-57	-63	-24	-40	13	99	-19	-28	-15	18	85	73	84	-21	94	61	-29	-71	-9	88	88	45	58	32	-9	100	-66	8	-94	35	4	63	65	-73	18	-61	76	-12	67	-83	-26	-92	-61	96	57	-6	92	-62	69	45	6	-95	-69	-1	94	-22	87	32	-31	-87	1
85	-41	-97	74	17	-43	-5	70	21	20	-62	-68	-57	95	96	-53	-61	85	56	-63	5	95	69	-39	87	96	-12	52	94	81	70	-27	80	86	-4	0	48	-68	-28	53	-32	0	-36	-65	38	-61	-10	10	49	53	62	67	-90	89	11	-80	96	-61	-77	84	-40	-32	-100	-33	32	3	30	92	-35	-44	68	-55	10	6	-84	72	73	44	9	37	16	24	2	-20	-6	-92	36	2	81	-8	-19	-33	1	-11	-74	-46	90	-43	66	68
93	-36	-70	-75	38	-67	24	-71	88	65	-82	69	18	-61	-25	86	60	-65	-69	-7	85	-43	54	-27	4	-80	-96	-4	76	-33	-13	-55	87	-3	-49	-55	-23	-16	36	-10	-25	37	34	-36	-74	26	37	16	-92	90	-91	71	69	47	59	-32	-11	-69	77	32	77	26	77	78	12	91	-55	-44	30	99	69	92	-3	40	9	-69	94	5	6	8	-69	-85	31	54	-25	28	47	-54	24	-73	-22	-15	25	-67	-13	-86	-40	-19	81	91
-81	-33	46	-41	55	63	-81	-92	-54	52	94	-86	-77	9	-58	26	-70	-5	80	77	37	84	95	-4	22	-12	0	37	59	-87	-86	-66	94	-41	88	-50	10	8	91	-67	-67	-57	64	-98	54	-30	-51	61	-37	70	45	-76	94	-71	-21	-6	49	-100	-32	25	-9	-32	90	93	63	-48	-71	-58	25	-83	-39	75	-10	-90	-61	-18	77	70	-63	22	34	-45	-69	61	-20	57	-99	75	-58	-66	58	4	-74	-54	79	-50	65	-99	-31	15
54	-89	-52	51	91	-1	14	-86	-42	96	-43	-70	-57	-50	-88	88	8	27	-57	59	-99	93	-45	-8	79	-59	41	98	30	45	35	-9	47	-87	-41	-36	-42	80	40	58	-89	-99	-94	-44	-7	91	-91	-65	58	-24	-45	-46	94	24	-76	-48	-8	-81	-84	-37	61	89	-6	-84	44	12	-62	81	42	-41	3	85	80	-42	11	-39	-3	36	-78	-9	-50	-32	-36	68	34	-90	-18	96	-80	-36	-25	86	-19	-32	98	-25	64	-32	100	34
94	-7	-63	-34	-43	-22	-4	39	-56	-96	-47	-25	-64	-94	-62	-69	-11	48	-31	-48	-43	-39	80	44	-96	14	10	-88	-31	38	16	27	62	79	-66	94	12	-2	-51	-45	42	-98	-69	-93	86	-22	7	12	-22	82	97	-12	49	-100	-31	-38	45	-2	-1	-73	-20	63	-33	-34	-46	-14	50	32	-35	-76	48	19	-10	76	-81	-16	2	15	7	-64	10	26	86	-91	-52	-65	-80	16	-81	52	91	-64	80	-77	-24	-87	-60	-9	-35	3
-87	-48	-13	-8	60	-99	-21	52	93	44	-47	81	-63	43	57	86	-1	-15	-24	46	75	65	32	-71	35	38	-62	66	-13	-86	-100	97	23	63	78	-50	-88	12	11	-59	32	82	24	42	-88	67	-96	52	-38	-70	-49	9	85	98	77	-32	-29	-9	-21	18	50	-20	20	-33	-84	59	69	-9	-34	76	-57	24	-29	99	-100	62	61	36	5	80	98	-67	42	-70	-94	91	-56	-40	90	39	13	-80	-95	-66	-76	76	40	-8	68	98
-26	-35	-95	-93	-92	-90	42	-3	-33	-60	40	-67	-49	22	53	-94	32	-37	86	80	-96	64	-79	-60	25	-21	-76	-15	-1	98	-55	65	-13	53	-43	-85	-57	77	63	-100	0	-18	100	-20	51	-35	-29	95	-58	-58	-31	86	24	-35	26	100	86	-99	70	-91	77	-45	-15	-64	-69	-73	-4	45	-10	47	26	-75	-18	-30	-45	1	-84	-4	-57	-4	14	51	-71	69	98	-64	-14	-33	-23	26	-92	70	56	-6	83	2	-1	-5	28	-53
39	88	-72	-53	12	45	69	70	97	92	45	37	94	-48	79	19	-41	-65	56	54	93	-78	-21	48	-67	-18	25	-47	73	-96	-12	-43	-25	-96	-4	67	78	-68	15	-71	-46	-68	79	36	7	-60	2	84	-50	-22	61	22	-14	71	7	-24	-21	-9	59	-93	97	-36	-59	-26	94	40	59	-35	-69	45	32	86	39	80	20	-29	-88	94	97	-25	33	18	-58	-19	-3	-71	89	37	-39	16	-29	-1	69	55	-71	44	6	24	15	78
26	-60	53	86	12	-70	57	3	23	-35	16	75	39	-46	56	-9	85	-30	95	81	-27	-99	83	32	-41	-68	-87	84	8	-8	-10	-53	-30	66	-17	40	-92	77	88	-90	9	-21	-49	-34	-83	-46	-99	-41	-39	93	-13	5	-95	-77	-60	65	91	-37	81	57	78	56	-19	61	-42	51	-3	-20	-43	36	-72	-37	24	-54	97	-43	49	68	36	73	27	-95	17	-48	-64	-2	-15	-59	82	-7	-3	85	82	-26	-65	-64	41	-33	-59	46
65	-29	98	50	55	-43	-93	-37	99	-27	27	82	-92	-85	19	80	21	-30	-59	-3	-52	-86	89	-74	-63	-66	64	-66	-30	-17	-41	-46	55	-61	82	-80	92	-67	-96	-84	60	-3	-69	61	-67	64	87	65	-82	-43	-49	93	-2	80	74	7	73	-46	74	30	-44	12	-79	85	-23	27	30	22	21	51	-12	-92	-20	-58	-18	-88	-85	62	-99	-8	80	41	-29	19	16	-46	7	-72	21	74	74	13	28	-53	-46	49	-1	40	-23	75
-68	45	-16	12	80	-29	71	-8	-42	2	34	35	-3	-70	-19	49	7	67	57	47	79	62	-37	13	-26	-51	-35	-28	-85	84	-10	-15	13	-73	10	32	-12	85	-49	59	-72	49	88	-94	-51	-89	69	-94	6	-41	-86	-13	9	20	91	98	-73	-64	-16	-8	-33	-90	-95	55	85	52	96	-18	4	-55	-68	-59	65	-88	-41	-62	-10	-10	0	88	69	96	25	18	-4	-36	94	-17	-79	-40	81	-84	-81	78	-11	66	-97	35	-79	-13
-68	45	-66	7	47	19	36	26	26	-76	28	69	-14	2	38	13	11	-84	63	30	-46	-95	38	29	-74	16	59	-34	22	-51	-75	5	45	67	-15	-4	-22	80	24	-87	-77	4	-59	42	-76	-20	59	-36	-23	13	-50	46	91	23	-21	50	-39	-94	68	-87	58	62	-87	61	-18	73	29	39	78	53	15	-40	-79	53	-38	99	68	-100	39	64	-17	77	52	84	84	-89	79	-33	90	67	-13	-94	-74	72	44	-63	-56	21	98	70
-60	74	-13	-34	-71	-80	45	-47	-36	-37	69	-35	28	100	69	-14	76	49	92	-27	-57	-59	-34	42	41	29	5	-24	44	40	45	-81	78	-24	48	-51	1	-49	-27	7	-46	10	-46	60	-40	-79	6	99	11	-2	15	-32	66	-90	-47	-98	-11	-6	-68	67	-59	73	49	-24	-21	-8	100	-27	62	88	-95	-31	17	39	-14	-9	55	78	30	23	78	78	30	-32	-33	-5	-59	-64	99	-18	-74	98	-90	-94	19	-92	63	80	9	70
