-70	-23	-76	-81	-45	-93	-13	17	89	-66	-93	94	89	54	-67	-68	22	100	-10	23	34	64	-30	-70	-28	30	-56	18	-30	63	-12	34	-47	62	3	-17	41	-47	-40	-66	34	-71	100	-4	-85	-49	-62	21	30	78	-65	-41	32	91	29	60	72	59	-44	-9	-6	-49	46	-24	31	-77	28	-43	-77	-56	24	74	58	-73	-84	73	-73	57	-42	10	-28	51	19	93	68	-87	38	89	13	-9	64	32	-64	70	41	31	69	-39	86	0
9	42	-15	84	34	-20	-68	56	100	-52	25	-88	31	-10	30	-5	35	-75	24	80	-46	65	49	73	85	49	76	-96	-37	48	-49	43	45	47	43	76	14	85	45	59	26	98	62	15	12	11	-65	6	-70	-69	85	36	-36	1	97	-24	23	-83	7	23	61	-31	19	-53	91	-37	-93	54	-48	66	71	-83	-33	60	-35	85	-96	-44	-7	-29	8	66	54	-45	24	-69	-62	88	22	-56	74	-27	5	90	-18	-76	44	-67	86	-91
-53	54	89	18	39	46	8	-62	-85	40	29	83	25	57	86	56	47	62	49	-47	-86	30	-55	22	-86	-6	55	-52	-58	83	-7	-51	-71	31	33	-41	69	81	-94	-6	-91	53	-100	58	-13	71	71	-69	2	92	65	32	-76	25	53	-45	96	-73	52	-24	-50	-25	-100	-86	23	25	64	-45	-13	-22	-35	70	22	-5	-84	-5	-18	2	-44	69	68	19	-50	-28	-81	-82	8	-100	1	-80	-6	79	-56	67	1	63	-90	84	-13	51
34	-32	-99	44	24	-7	46	34	-28	26	-72	86	59	6	-23	1	-54	-34	20	-4	-69	-41	-70	-93	-13	86	50	72	-89	79	-38	-87	-96	-91	-53	46	36	-29	32	-16	63	-100	6	62	25	-82	-32	-54	-7	-62	91	98	-5	19	-42	20	79	-73	60	74	73	-75	-79	-16	13	-53	-62	-28	-33	58	89	-72	-85	-14	-2	-79	90	83	24	-31	-80	93	97	-51	-67	23	-59	-63	-54	68	65	-47	-9	-20	-9	6	-89	-43	42	38
92	25	-45	96	-39	12	23	98	96	-63	-80	-84	0	-100	-80	-60	-86	100	45	49	-80	-79	1	-24	48	-12	76	-85	-93	-14	29	-21	52	89	-9	82	-14	61	63	-48	-89	-39	89	91	-40	-33	-60	81	-63	42	17	4	70	-58	43	-71	27	-59	5	20	4	30	-13	83	55	57	89	-47	50	-53	87	65	11	-90	-84	-62	47	-73	-39	26	-45	-63	-78	59	-33	94	80	71	-7	71	59	82	-92	18	98	-76	77	-42	-28	-18
27	-54	60	30	80	36	36	-20	65	-41	-56	-96	27	-19	75	90	34	96	70	48	70	-61	-84	65	50	-86	-25	-73	-96	75	-81	-62	-78	56	-83	78	89	8	-7	76	73	18	22	-15	15	0	-31	22	54	71	21	-91	100	-77	49	30	-50	33	37	12	-85	-1	77	38	-99	-90	-30	-54	69	3	8	-82	1	-10	41	-51	59	9	-39	-15	74	-85	54	90	-12	-72	23	-54	16	53	-74	16	97	-78	-49	80	-21	-33	76	98
38	66	-53	-31	-33	37	-39	-56	-25	33	-26	-30	-79	-39	91	49	-11	-12	-11	22	-12	-75	63	45	-65	-87	4	-49	84	-22	-4	61	-45	-35	-25	-2	-1	-58	-44	-94	68	-6	-97	-69	-96	-97	99	-96	24	6	-70	43	0	91	22	76	76	99	-71	-8	-69	-90	-50	94	-91	80	16	63	-30	-99	95	-38	12	-94	-97	-29	57	-35	-6	-23	-22	88	-19	17	74	74	-49	60	-60	-49	-39	91	62	91	27	17	84	59	67	-94
18	-43	61	30	-67	-53	-24	-97	-2	7	53	52	93	30	-26	49	-56	-48	-39	3	76	-4	38	-20	29	-75	-18	-45	-43	-22	-73	-7	36	-91	-65	-33	-78	-94	9	-27	-40	89	-19	17	44	89	-86	-92	75	-20	67	-78	-42	-83	82	-9	65	-11	-62	57	80	98	31	46	-38	48	-12	56	-48	-9	-21	-52	-14	-34	-5	75	-94	-34	12	8	8	58	73	-90	57	88	-47	-87	-49	56	73	86	100	73	53	-31	15	-15	-99	91
-88	19	-57	21	-64	13	78	29	93	-77	-14	-64	67	36	74	-87	-89	64	-65	9	-83	26	1	98	-21	39	-37	-71	13	-35	15	-75	38	15	-40	-4	52	41	91	66	-100	-89	-55	-93	59	-87	-91	30	60	-94	10	50	0	-52	-23	-31	-67	1	55	54	-24	-70	-53	-27	72	-88	-61	78	-75	62	-44	34	-75	95	41	24	35	22	-73	58	-77	59	96	-19	-85	85	90	-77	-87	49	83	49	83	-9	15	-54	-15	26	-64	7
94	63	55	63	-59	-36	83	9	24	-63	10	-43	83	-47	-52	19	33	-85	72	-36	31	55	38	-8	-82	29	-18	20	-32	-30	93	19	60	99	-6	-75	80	32	32	-35	-16	-63	53	79	-10	-88	98	-93	90	16	-58	-90	98	1	-95	-59	-58	86	72	-22	-28	-59	84	-25	79	-35	-99	90	-13	33	98	25	-28	-71	43	-12	37	26	-98	-59	-40	29	-77	-97	7	-86	-65	-21	-54	55	90	45	25	-97	-46	-93	100	81	12	-41
60	41	-79	-30	-70	37	-60	-54	-18	19	73	-70	-49	61	9	21	85	41	-93	97	-4	-52	-55	49	-20	59	34	-36	-14	-69	96	-28	55	-73	25	96	-64	10	23	77	0	-37	-64	-82	-97	92	1	-99	-26	57	-100	36	-10	-3	39	-55	-8	83	-43	60	21	76	14	75	2	52	50	-22	62	-14	-57	78	-19	-10	-67	100	89	-16	-22	63	-10	-26	-89	51	-73	97	-94	29	-30	-81	18	9	41	-19	-1	12	41	-48	48	78
-14	-25	57	-68	97	-43	-62	-71	43	33	-29	6	-6	71	-95	25	67	-20	52	60	-69	-62	-56	-26	-24	29	-39	-57	-16	98	87	80	-12	34	-88	-59	-56	-3	-69	-50	-93	-54	-21	50	-62	84	74	97	83	64	-30	-81	-39	90	-23	-33	-82	-89	-6	-70	24	75	-75	73	-80	60	-37	-41	-12	91	3	-48	75	-19	9	93	37	-40	-1	84	1	-47	10	58	-70	-65	93	53	-49	83	75	-6	36	-1	64	-83	98	-90	69	-15
79	-10	-70	6	-28	82	-44	88	92	-17	11	-4	-9	44	-23	27	-86	-67	-68	78	-96	-97	92	-33	-65	-55	88	1	50	-86	24	-92	-50	74	-28	-3	4	45	3	-37	74	62	86	83	0	-78	-37	7	-21	95	-83	-34	-36	73	15	-45	76	-41	-38	-48	-13	50	40	82	-98	66	36	22	53	48	-6	94	-57	63	-82	-14	71	1	8	-76	67	-94	8	53	-64	-46	23	99	18	-71	70	-38	-77	-67	-10	40	32	-49	-71	32
-18	-46	13	-45	-98	38	-2	91	48	-3	45	92	-84	-73	76	-9	73	-63	-53	-63	38	25	78	-55	-98	24	6	-76	31	58	81	36	13	-78	-78	-47	-49	8	-58	16	55	-20	95	35	-21	-10	87	-36	-68	56	71	-11	59	-63	32	86	24	-77	96	32	-61	-80	67	-57	75	-72	-9	-12	-58	-72	41	-48	30	-26	82	-57	-68	92	76	-4	-44	-4	39	7	72	35	-74	11	-28	-90	-49	75	74	64	53	-55	-72	94	-100	27
13	76	49	84	58	92	25	-86	0	31	1	-94	-97	-31	-100	15	-53	89	41	31	-52	50	93	-31	-19	27	-32	-30	18	-28	-54	-40	0	-83	50	16	83	-49	-63	17	83	-36	14	1	68	-20	-20	-78	48	98	-35	31	-54	-34	25	-64	-36	49	-12	61	48	-35	-32	53	40	-69	-13	-51	10	-42	-56	35	-19	47	87	73	-55	-81	-7	27	27	-14	-51	-38	19	45	92	-76	91	0	95	-62	-15	18	-11	-79	-71	-93	-72	8
