0	-53	-24	86	40	-30	47	45	56	-40	-58	-17	-85	-18	63	-79	71	47	63	-92	-79	21	-89	-54	33	73	-97	-80	7	-94	-15	83	-69	-95	81	2	-26	-76	11	-91	85	15	38	-35	41	-27	-26	56	49	-90	86	20	-24	-78	98	35	29	-87	-55	68	-93	-37	-86	-50	30	60	-59	-70	-70	9	-95	-71	-70	-88	-60	21	-26	30	55	-66	-39	-99	-4	-41	-81	87	80	21	-69	-4	54	42	-72	88	41	38	-6	14	44	80
13	-54	-88	64	81	64	-91	47	28	-77	-74	-50	24	-77	-88	18	67	69	-69	-14	76	-28	-59	-9	42	83	-82	-44	-42	24	56	16	50	-85	19	-67	-46	-53	-95	-87	34	-53	-80	-78	78	82	-68	6	88	-66	1	64	47	83	-27	-92	-10	-90	42	91	56	-66	-54	2	68	-50	14	33	61	-91	-20	-18	5	-59	42	-32	-31	38	83	-21	-48	-97	-32	28	-8	28	26	-17	-11	24	93	4	60	-45	19	81	-12	-81	-32	-21
89	-18	32	-10	-89	-24	-86	22	44	97	-24	91	44	3	-10	90	-98	85	16	-21	-39	76	-21	40	-1	6	-68	65	48	-58	-21	-44	42	13	94	92	-56	22	3	-27	29	-86	-100	11	85	-34	-12	99	-48	-27	-71	79	84	81	34	25	72	-76	-91	85	-31	-33	-2	-68	-17	28	-9	70	-33	9	57	36	9	-47	-21	81	20	37	-45	-72	-17	-70	-92	6	-17	-63	-89	-91	-72	2	-41	28	96	42	40	-57	-67	58	-32	69
86	49	-32	33	25	-90	-33	43	27	44	-99	-96	-49	-4	-44	45	24	43	66	36	-23	-26	24	34	61	-94	78	85	-11	48	-52	-81	-77	-93	-54	36	4	-60	-87	97	74	40	-51	-32	68	19	-96	45	-29	32	41	85	-70	38	-30	-52	50	68	-94	-88	-17	-24	-28	-99	83	-57	-41	-57	43	-6	-40	-7	-54	60	-71	48	-57	-5	21	22	-96	30	-65	67	-39	-92	-57	39	60	79	30	74	-23	-90	-27	0	67	-16	78	91
78	89	75	24	61	-89	-98	-46	88	-69	69	-57	82	90	88	90	-19	-55	30	-53	86	-19	93	-40	-63	12	81	23	-81	-60	53	-30	-98	38	43	-37	-10	100	-9	49	-24	-92	50	30	78	-35	8	97	-55	27	-47	90	17	24	-29	-65	60	76	-99	-42	-66	-86	20	-22	63	-66	15	-81	-99	-16	-64	10	52	-54	-95	-41	-23	-43	44	46	53	-79	99	-41	-84	-91	65	-73	33	59	68	11	-19	-25	-23	-33	-92	-73	71	-70
57	-96	85	95	63	13	-65	22	-15	0	17	47	-13	-56	-56	29	-88	-78	77	90	-62	-58	86	-55	16	55	87	-29	-85	13	66	9	29	46	24	-70	-48	-41	2	-70	49	-56	-42	19	53	-62	13	28	34	18	58	2	66	90	25	84	-29	-99	-69	8	-44	-33	-84	-67	-34	-97	-42	83	25	-2	41	24	-94	100	-28	56	-22	32	54	23	6	37	-92	-90	37	-60	-50	-86	66	100	-32	23	-6	-17	-72	-58	-37	-34	77	-92
94	58	36	-36	68	53	-29	-29	-80	-20	-68	42	25	-85	-55	-98	-40	-80	-20	35	-15	-43	-21	46	-91	43	79	-94	-64	36	73	-73	-39	-28	-93	-25	65	-34	-8	2	-5	13	20	39	-32	35	35	91	80	64	-63	90	4	96	-33	81	52	42	-45	96	16	32	-41	29	3	-75	-18	-47	54	-41	-81	90	-55	53	9	11	-98	-66	100	-56	-29	-25	35	-79	-53	-78	43	-20	-43	-59	14	67	-41	48	60	85	72	68	-17	-14
24	-69	-91	-11	-44	25	61	-52	85	95	-25	28	72	24	-60	-38	-70	69	19	-99	-63	32	83	-97	-47	-13	10	-89	-93	3	-67	67	-81	-56	71	-63	-23	10	-14	-31	-71	-21	-2	-24	5	-33	60	65	-90	-10	24	-32	-19	63	-2	14	-3	-6	44	-20	-18	20	7	-57	-68	-7	-2	90	-99	22	-74	-40	-7	-73	28	65	-61	-16	-3	-74	3	-18	-87	82	29	-47	4	76	-14	48	-76	-87	-78	-31	-31	26	4	-6	48	-37
-71	-90	-92	80	-24	-19	15	-22	-33	-6	-11	3	-86	-55	-99	-28	6	6	69	-55	-90	4	75	86	94	17	22	-59	-72	89	-37	-59	-47	19	62	-21	91	57	48	82	51	-58	-5	-64	8	7	-35	-99	52	-32	-39	77	61	13	-81	-4	-18	45	-25	-14	-14	-64	-58	-35	87	60	0	-99	70	-14	57	-16	58	-40	-42	-51	8	80	75	14	89	-87	-18	80	36	92	-65	90	45	-76	88	-44	72	84	-48	18	-71	29	55	52
89	-34	-74	-61	24	-73	-63	-22	22	60	-38	-50	-28	-89	-39	31	-29	98	-88	-33	99	11	71	-87	-86	84	46	32	47	-88	-38	-4	-81	-42	68	90	-64	-50	52	-77	-81	-93	17	47	51	-58	-80	-22	77	-68	29	11	-94	78	-90	47	-65	-66	-25	57	-41	100	-96	74	71	-1	-58	-89	-25	-76	-34	-96	44	-83	18	-99	31	-5	14	-53	44	-88	72	-13	33	-88	-64	11	84	-27	-84	22	54	-22	-9	-49	68	89	53	-52
