-59	-17	52	-100	61	66	33	-35	-51	-14	-23	-71	35	-43	97	77	-12	2	-62	13	-90	98	71	8	100	6	96	63	23	-61	70	96	100	-65	92	-87	-27	-20	31	7	58	76	73	-17	-93	-32	-17	98	55	3	71	-82	82	54	30	36	50	63	58	-79	-64	44	-1	-2	14	-70	-87	-25	70	13	-49	-93	-77	-51	-91	28	-13	-93	-20	65	13	57	95	54	46	71	-78	10	-44	42	-82	36	-25	-24	41	-74	96	-54	23	-69
47	74	-54	39	33	-51	-51	-80	40	-25	92	-25	78	63	-22	-47	57	55	-83	3	-66	-7	-81	-26	72	-86	87	-51	31	-46	-8	-16	-75	26	-11	74	27	95	21	-80	53	19	-13	-44	-66	52	23	-10	8	63	-22	27	60	-57	-73	37	-46	52	15	39	75	47	-78	16	-91	-17	-28	50	-3	4	70	33	51	59	32	6	27	-79	-17	67	57	-50	-23	-70	75	-26	-62	67	78	-2	70	38	18	-86	-95	87	69	9	-32	1
5	90	-15	68	24	22	-62	48	28	57	23	-2	4	42	59	-1	27	5	-32	16	66	75	-23	-43	95	-51	40	8	-97	-25	36	-51	-29	62	-76	29	-63	-84	-22	-42	49	-1	-47	-61	-80	45	-46	16	-58	40	-98	-82	60	86	54	-77	-22	18	58	-37	-10	61	-21	67	-2	-17	-90	-44	-70	71	44	-67	-85	85	90	22	23	-76	-27	-63	-78	-99	-59	-10	72	29	60	-100	-11	-44	-77	-4	-22	25	-89	-48	-29	7	96	44
35	-51	-32	-63	98	75	-87	-13	-46	2	-83	80	-92	84	-65	-83	-34	20	-39	84	-57	-7	39	97	-9	95	2	4	9	80	82	33	-35	3	82	-18	-69	-96	18	-32	30	45	49	65	-3	-79	14	82	58	-91	58	93	-95	-64	75	-69	85	-24	79	-13	-8	-37	-17	69	-83	11	75	-63	-98	-51	-68	15	25	73	73	-83	-88	-16	-96	-69	23	14	-14	-52	-16	78	28	-74	-31	-38	88	92	-53	-92	-36	-23	-78	-1	-15	-98
84	-16	-9	-46	-46	59	45	36	52	11	-33	-19	-87	18	-69	-99	10	-5	-11	-37	-49	75	-30	-89	-83	48	-29	8	-81	48	-50	77	96	-54	-84	99	-35	60	28	97	-62	-89	-2	3	-85	76	93	43	70	-9	79	21	-52	24	55	-8	-57	-99	90	23	-20	60	-4	78	-82	-93	23	-8	46	-24	27	-83	-91	-49	-17	-26	-87	-93	-53	-33	30	96	-97	49	45	61	2	74	-95	22	-33	18	49	55	-59	90	-78	-52	94	21
-98	19	-99	-51	16	12	-23	2	-77	-88	-47	37	-43	60	-55	-64	82	-97	80	60	39	-82	-63	-85	-99	98	2	-27	11	77	98	3	29	83	60	-81	90	-71	53	-39	-6	55	-36	-74	47	45	-47	58	-51	-49	-98	-71	-47	-87	-81	34	1	78	89	-65	-55	-41	65	75	80	-57	-68	-43	3	54	-100	-50	98	-94	12	19	93	2	33	-93	-67	65	62	-42	66	15	9	-33	96	-39	-37	84	-33	34	58	-7	72	-78	40	84
-37	-52	26	-33	-4	-35	62	-81	-69	-3	-99	-12	-4	-66	6	38	42	-21	28	48	78	71	81	2	-22	-5	-18	-46	-26	-18	-78	-100	30	-53	-64	-53	-100	-25	-47	32	78	67	98	69	14	-9	-82	12	9	-26	-53	-83	97	-49	64	-4	79	56	48	45	-1	-91	-58	-58	19	-6	-84	5	3	-46	54	-95	2	90	72	49	-35	97	-7	57	8	71	72	-12	-64	-21	6	65	63	-26	79	-11	-58	90	-99	-43	92	86	-69	-74
-90	37	-56	90	-7	10	1	-50	-68	-28	-35	-70	2	-25	-16	-11	-11	39	-93	43	-90	82	-32	57	59	38	86	16	50	-71	8	52	73	67	59	-35	1	89	-75	-97	84	-51	6	-4	-74	67	37	-44	93	88	-42	27	0	10	-80	47	-41	-27	-94	-29	21	56	36	76	-94	43	-25	-38	68	100	-92	36	-41	73	-68	-26	-92	76	-64	53	82	71	-43	55	-90	5	78	86	35	-4	-80	73	-27	84	-75	-25	-21	-35	79	69
3	47	-40	-51	47	88	26	-81	-92	59	-7	-42	-53	90	-89	39	-22	-37	52	77	-54	-74	-43	91	71	58	50	-76	3	95	79	-83	-99	-85	40	-50	-75	-71	-22	-54	17	69	0	-13	-48	33	6	-94	95	71	-11	-50	-91	54	-14	27	-64	13	73	-94	-38	75	-47	44	-17	58	-90	-64	12	31	76	-59	-34	83	-57	-87	94	-5	25	91	76	-97	-14	9	-37	-38	-73	94	-85	-33	-77	-37	-76	-23	-61	-31	76	52	-67	-24
96	-40	-63	-36	-90	-15	-90	42	-35	-19	54	64	33	-36	44	93	28	66	-63	-61	-83	-2	91	-31	-14	-26	3	21	-63	-93	-89	47	22	-97	0	2	-83	3	44	25	43	100	97	63	-10	11	-32	-59	13	-97	14	-56	41	-31	9	88	-26	71	96	-4	79	18	-36	-62	-18	-27	-65	81	-46	8	59	-15	-43	-3	-20	83	-82	96	54	94	-51	33	85	-80	25	-7	55	37	-64	-53	-79	85	-80	-51	-71	-88	-85	34	-47	29
-54	-66	69	50	90	75	-82	10	-94	10	-19	63	16	60	-89	-79	-75	20	76	-59	60	-97	-28	73	-81	-13	-26	68	78	-2	-35	-11	73	36	44	-23	93	-78	-42	-78	31	-50	-57	-58	47	-55	7	-8	24	61	51	-2	-93	89	20	-65	43	62	63	-22	26	49	-89	-72	-64	-47	-37	9	-14	-24	78	9	51	-27	-25	-12	-43	55	-13	11	-83	-56	89	-19	-98	-16	12	-26	16	-62	2	-86	17	-34	-41	-25	-42	-34	-71	-8
72	19	-62	75	68	-41	-86	77	-15	-24	43	92	97	20	52	56	36	-12	-7	-48	-13	77	-62	43	-94	-76	-44	-67	78	-44	25	61	8	-92	76	-75	98	-50	41	-36	-44	-66	13	28	81	38	38	-54	-34	64	74	79	-40	-85	-55	80	-18	-31	-17	-57	-60	-51	-14	-14	51	10	-13	83	0	-43	-79	71	-76	88	14	-24	-3	-61	-18	20	11	87	69	-59	-22	-31	-44	62	-5	-15	83	-69	64	56	1	-54	-33	17	95	36
-84	-16	-90	92	57	-64	57	-41	0	94	-11	-25	90	-25	2	-4	75	-80	21	-59	-21	46	12	-17	-41	43	-45	67	18	48	-32	89	94	-13	32	-1	-47	26	-81	-7	95	-26	49	-84	98	84	15	-27	88	-94	100	-32	-54	51	-4	45	-52	94	-83	-12	-53	-84	41	80	-23	-3	16	19	54	-88	23	-22	-85	84	-54	-13	32	71	-46	59	99	-4	38	37	-63	15	-4	-98	-99	4	82	-61	43	-11	4	28	-94	82	64	9
52	74	65	-4	-64	-76	-43	88	68	-13	-2	21	-32	89	-37	97	-49	-24	-73	74	-13	48	93	34	70	-57	50	-46	-40	50	60	77	-52	-53	-41	99	-14	-59	54	-45	60	1	46	8	-16	-84	-8	74	-14	-15	-60	-10	-53	69	-96	89	60	-50	97	36	-97	-63	-20	-25	94	-61	-83	28	-7	-2	-55	-53	36	73	-37	-71	-18	84	77	63	72	-62	92	42	-78	47	-8	-28	-58	-22	19	96	31	66	-2	-95	47	-8	-50	-75
-27	4	-65	45	-57	51	-57	54	-33	10	-71	-70	-74	-87	-28	32	-71	1	67	-84	18	-68	-93	-69	-23	-51	-2	-64	-35	7	-97	-86	86	-63	21	20	74	-89	-87	-58	-10	-86	-17	25	-10	-62	-15	69	20	-65	-23	-72	43	-99	-92	14	-79	53	-13	-78	-98	17	2	-41	-67	48	49	71	64	65	-10	9	-36	31	-8	40	30	23	-51	73	61	-92	-87	-71	-4	80	24	79	-94	8	69	-43	95	-13	-85	-43	89	32	20	37
-56	16	23	-49	56	67	-5	10	1	50	-28	25	-14	-12	-66	-90	3	76	-70	-34	-64	26	-75	-20	71	8	25	43	-31	-72	-42	-57	11	-8	-98	-77	61	-94	-55	81	9	-5	22	-8	-78	67	-13	-8	3	42	7	-71	-78	23	47	0	-57	-24	43	77	13	-98	56	-61	-3	-76	-5	65	-9	94	-97	-11	25	-97	67	60	40	80	-75	-84	33	64	72	-69	35	-67	44	68	36	-13	58	-63	-65	74	-7	-65	24	0	17	-88
-45	-81	38	37	82	6	83	-98	51	-14	-34	-18	54	-62	-31	-21	84	23	-65	-1	3	54	-81	-61	-4	82	58	-78	25	35	-79	0	63	-3	-30	49	3	34	89	-73	34	74	-43	-45	-84	46	-24	22	-89	77	-39	-66	-5	13	45	37	7	-81	91	-12	32	18	51	-81	-56	85	85	-59	-12	17	-11	-46	40	79	-1	23	-32	-98	-48	-60	38	-37	-26	51	78	-58	-71	10	2	-70	-21	54	34	-5	72	6	-19	44	-78	35
-45	-15	94	-41	-89	-84	2	-62	-72	90	82	77	-31	33	-83	8	34	7	-26	60	-16	7	48	-57	-14	-69	-20	63	13	80	77	-4	38	-53	-9	-42	-88	60	-74	29	-64	6	80	-29	3	3	22	29	-69	51	19	51	-19	81	1	97	93	-95	-31	-24	82	8	39	61	27	56	-92	-68	50	-79	-42	61	-81	27	-73	80	-55	91	12	-7	80	-30	94	36	-67	-10	-57	96	-3	94	-68	30	82	-86	44	-18	42	-13	97	96
-47	10	8	99	41	56	56	-57	49	7	-2	-94	-36	70	45	86	-82	54	-31	37	-47	-52	79	-32	-34	-56	66	-99	10	-92	-90	-46	69	72	-36	68	-35	86	49	-36	7	-58	78	41	48	83	26	-94	70	97	-66	-86	-4	-26	72	-67	-79	0	-94	25	-66	-27	40	79	-93	-5	-29	-45	-80	63	-51	81	-86	-61	-19	46	-14	58	77	2	-77	80	-74	-47	4	-82	-28	-64	45	-28	-67	-85	-70	38	57	17	-74	99	65	97
24	33	-56	-45	82	77	-66	-85	79	17	86	38	21	-71	86	98	-2	94	69	90	-5	42	18	-45	-94	-76	14	68	2	48	80	51	-8	11	44	10	-99	72	2	-57	-33	18	-83	-38	22	-45	-9	66	36	-42	5	14	-68	-18	79	-36	-12	30	53	-4	-76	-10	-7	12	89	78	-72	-37	-64	-49	82	31	-35	-93	-27	-11	-58	-28	-37	54	-19	56	-66	-53	3	9	29	34	42	29	43	-36	36	-99	28	62	79	64	92	-82
-57	-75	-84	14	97	-54	34	-41	-46	53	37	-87	-19	27	61	-90	97	71	-34	82	31	-42	80	21	55	63	-23	-98	88	38	66	35	43	69	88	-98	27	24	72	92	-54	89	72	-60	-12	95	-3	-35	40	93	31	98	-20	-84	22	92	58	26	92	55	9	89	-17	8	4	1	-100	-83	-42	72	-18	-42	-37	78	54	20	-33	-80	89	-49	90	-73	-65	-47	-49	55	92	-69	62	64	-71	43	60	53	64	36	78	-45	-57	82
-67	-63	-13	-27	33	8	55	4	64	-32	7	-79	-72	12	51	43	93	-79	86	-18	65	37	-97	19	-62	-15	-47	22	77	53	-17	-60	30	-54	-43	33	-49	90	-59	-97	-46	-74	-74	35	19	47	8	-71	84	8	-65	-21	92	-24	-36	93	88	-93	54	57	55	-63	46	67	35	41	-30	72	-85	9	45	16	-2	37	-70	-81	-71	61	21	-83	-50	-90	-68	-25	-51	96	51	-36	8	73	-26	72	-45	84	-49	-71	50	83	-76	-63
-65	-23	52	-45	21	-82	78	36	99	-58	-52	83	-26	56	-12	-80	-83	-25	-38	98	-2	-21	17	92	-12	75	67	53	45	92	-99	-80	6	69	83	86	-97	-96	-39	84	16	85	-63	-73	85	-31	-99	32	7	30	-42	11	-11	40	86	-47	-57	59	44	-79	-84	5	43	-7	66	-24	79	65	-12	51	-90	-86	-23	-30	26	90	-64	80	-57	-2	97	9	-32	69	92	8	82	97	28	50	-79	59	-96	-35	-65	-60	-99	-21	-10	100
41	34	-38	62	96	-55	71	24	-86	71	40	-13	-91	-70	26	-58	-89	0	-63	76	-53	7	46	-85	86	-33	68	11	-62	69	-85	-99	72	97	87	29	88	-57	81	75	-92	4	85	8	44	-21	-79	46	-38	-14	44	36	-59	-34	-87	15	18	70	27	-86	-60	23	-56	-29	-46	-10	-98	40	-14	-72	15	87	-20	87	-1	30	-20	-8	-18	-39	37	-46	94	-60	75	-43	-81	40	8	-94	27	-31	-4	-16	47	-11	77	92	-75	-5
73	-74	-43	30	28	-98	-39	-67	4	-98	30	14	56	-26	93	97	-55	-85	-63	40	74	24	-42	-79	-78	-48	49	-80	41	-46	-70	-11	55	1	57	43	5	-47	-80	-11	-83	79	65	-76	-15	-29	10	-95	40	-59	-79	40	-24	1	-15	-24	74	34	55	14	10	-20	-69	32	36	71	-19	13	-16	-55	-30	-78	-56	85	8	32	87	-6	-42	-13	-33	9	27	-81	-39	17	-38	37	41	54	-39	-10	63	-76	-94	-77	12	-52	-72	18
-80	-22	-18	88	90	42	-66	-4	19	-95	-6	-11	93	2	60	-33	-65	20	38	50	-57	-88	-92	-26	82	87	-97	-54	20	-60	-9	-88	92	-35	-93	-13	91	-85	-55	-12	-98	49	79	36	-20	36	87	-42	-83	80	41	-71	-62	-25	-54	66	69	-4	-37	-10	39	0	95	-51	-73	100	-83	59	-89	22	79	-28	92	-20	-59	66	-20	-52	60	-9	11	41	18	71	9	-13	98	-5	-52	50	-82	63	-3	55	-77	80	52	-39	-11	62
-95	-72	-52	17	11	45	54	-69	-82	70	-70	21	-13	-33	-67	4	-74	16	-31	87	43	-20	-93	70	95	-91	40	-92	-49	62	-14	-36	-31	-94	94	83	40	-88	-1	22	-36	-5	5	-79	-66	-37	-27	-19	44	-49	97	-15	-83	-29	-18	86	56	23	66	100	-22	67	89	-13	-66	-31	44	11	34	15	55	-96	79	-60	1	-92	-13	4	-1	17	-27	90	-95	80	72	-51	99	-39	-31	-29	-98	82	91	64	4	-8	6	50	-12	-41
89	36	4	-63	-67	52	-100	-22	-93	45	-61	-70	-6	-25	92	-94	-69	71	9	62	72	46	42	-42	22	56	-97	-30	-97	11	62	-8	1	33	6	80	-38	11	-44	73	-31	-19	-50	94	-58	-94	88	32	78	-16	45	-20	-81	23	-98	-91	-1	-100	-4	31	-38	-16	2	-33	-78	-90	-63	-15	37	91	28	57	32	-44	-1	-12	-25	18	-15	93	43	17	-18	-82	68	76	94	22	-6	-55	-5	81	90	41	25	26	-50	-39	79	-49
14	72	40	-91	75	44	49	-29	60	-66	-57	-52	-15	-36	-96	3	0	-38	-7	-19	-98	-20	39	-34	-30	-83	53	-40	96	-45	11	22	-84	-31	61	-69	-23	-65	-83	36	10	-34	27	-68	63	-55	-60	15	56	-67	-4	-84	-49	79	48	-52	93	-14	-22	-6	63	19	52	-14	43	-10	73	66	-56	30	-60	29	-51	46	-46	97	5	21	-55	74	34	-53	-71	59	-7	-7	16	31	51	-74	-62	-59	9	54	11	-49	1	26	-8	-37
32	37	-16	39	75	-97	-32	-52	79	-10	34	-38	-100	-23	73	-31	-79	-19	6	50	-78	-38	81	-94	8	-61	-12	-14	-75	-38	51	5	-21	-17	-88	-90	7	100	56	53	24	-3	-66	36	-85	6	-99	7	89	6	93	85	26	78	-66	-42	78	78	46	62	-35	78	-10	50	-49	49	41	-74	-56	-24	-34	71	57	-91	-87	-36	8	-44	75	99	34	-74	16	-20	-58	99	-8	43	36	-84	39	-43	-2	9	-100	6	-63	-1	-27	-48
10	57	-49	44	16	37	-55	71	-70	95	57	-95	-92	-55	-96	81	-53	-45	42	22	51	-43	55	3	32	-80	46	46	-87	-6	59	-39	89	49	30	42	50	67	84	2	-97	26	-70	81	-94	91	-73	-84	52	95	-78	-65	44	-78	98	-47	-13	36	4	-99	-16	6	-39	61	-87	-71	-76	26	59	-39	10	43	95	18	22	-65	67	-14	-61	81	74	32	-93	-21	57	-84	-74	29	53	-8	-48	40	-49	71	80	-61	1	-42	-87	82
