-34	25	48	14	-55	61	57	99	-5	3	-5	-41	-40	83	87	-87	-70	-14	31	90	12	-6	-68	4	-87	73	83	87	100	-87	71	60	41	38	-88	78	4	55	-85	-48	-21	84	23	39	13	39	88	-57	-8	-21	-50	70	-97	32	-88	84	82	12	-51	18	7	67	18	-6	-95	-74	12	48	-42	-20	-99	-87	-40	3	-51	74	-12	-27	-52	-6	37	-70	45	-45	-47	-88	-59	44	-9	21	-95	-82	-83	-39	-78	9	75	69	93	-79
-39	-62	-25	-44	57	-56	-15	-33	94	70	69	59	59	77	34	-50	38	95	-62	77	-66	32	-87	-100	-22	-18	66	-43	16	-62	-75	41	1	-92	-56	-56	60	94	-36	-60	75	-98	-5	55	7	-42	-61	58	60	11	-22	45	-2	62	32	-68	-16	-59	-74	-35	15	-42	-40	55	29	87	-60	93	58	5	-48	66	-59	-57	98	6	-57	84	35	-66	-43	-17	-63	2	81	-78	48	-59	18	60	38	-65	61	-64	89	-62	19	70	84	74
74	18	94	-81	25	61	-77	59	45	67	78	-80	-61	-40	-99	-31	93	-70	-48	74	-1	-62	40	-78	61	-45	-33	80	-24	-58	8	-42	-72	3	54	9	53	-91	90	94	92	90	6	26	62	-20	-39	-70	-44	31	-22	-13	-94	-78	88	82	5	58	-16	-7	45	-86	93	-87	-10	49	71	7	-88	-59	-81	-24	62	-79	-16	99	-81	-7	16	-56	-83	11	82	80	85	-29	53	-19	-20	25	-82	18	56	-68	-80	-23	-35	91	83	-95
-51	-22	84	-98	14	-72	-47	-17	33	-17	52	47	15	-94	-34	35	52	-100	30	-91	-27	-19	37	98	44	-91	71	11	-44	28	-18	-28	70	72	-49	-92	-74	-49	5	15	46	58	-87	98	54	-25	38	91	57	-74	-8	11	-63	-66	-1	-30	-39	-10	-67	97	-16	67	-15	6	-72	-71	-59	100	94	21	-22	14	-81	-98	15	3	-41	20	61	-28	-95	77	-46	45	-100	2	56	-52	43	-30	-86	47	63	-65	20	82	38	34	67	-76
14	0	23	33	-72	0	-54	-12	-62	-26	-32	-95	-52	35	-85	-9	-74	-39	57	49	13	40	-60	-43	-61	-99	12	2	-2	-54	-71	1	-58	-65	41	27	41	93	2	7	99	-61	74	-98	-15	-4	-68	76	-24	31	-35	39	16	88	-42	39	5	5	-63	-38	35	-13	-84	-47	39	-5	33	65	58	-99	37	-29	-48	96	44	-99	-65	96	82	-28	78	-83	-70	60	4	32	89	85	60	-27	65	91	-73	73	37	44	76	-73	-19	58
-59	44	-1	33	12	-95	92	-63	74	71	86	-80	27	-44	91	86	1	-79	47	93	-4	47	-4	64	-22	53	-21	34	-44	-6	53	61	74	15	100	-49	-85	1	58	88	-63	-64	78	-32	83	-41	48	-83	42	43	96	72	77	98	-1	61	97	-26	-40	84	-83	61	93	75	-64	-11	-7	-32	-73	47	-22	-54	-44	77	-16	-7	98	-51	-44	-10	3	-55	0	-91	69	-26	35	-67	4	78	-81	-83	-1	-91	39	-16	-50	-43	-92	39
10	-6	-23	-52	-69	68	99	-98	-94	-68	-89	-74	-62	99	-13	-62	-62	71	63	-36	60	2	38	-88	-40	-80	62	-21	-22	-81	-45	-57	80	65	90	79	-26	-11	38	-39	26	19	39	-13	75	67	59	74	40	86	33	39	79	-55	-1	-17	31	77	3	-71	54	35	-61	-25	-27	-90	-57	-57	-45	-40	-97	3	67	-23	100	49	42	20	83	95	-68	24	39	-9	83	39	64	-83	-9	-22	81	97	-66	-63	-31	72	-96	97	-18	15
6	-89	-64	-70	86	-33	0	-60	12	67	67	-67	88	-22	31	35	15	58	72	17	20	63	73	52	-25	-18	25	99	61	-17	71	82	47	-44	-54	-9	-74	52	-7	31	-81	12	-32	70	-81	-14	-98	-32	-79	-23	73	-28	-70	-51	-59	99	-43	-68	-77	95	-89	-4	40	-13	-92	5	-36	26	-32	-9	-26	-65	9	13	89	-3	51	69	-19	52	58	-14	12	18	-92	78	75	-65	51	26	40	-27	-90	23	25	27	62	26	99	89
22	-9	16	29	-10	-7	-83	58	-4	-31	-86	-87	-36	-56	-96	-36	-5	-70	51	57	-17	-88	-56	57	-30	-79	32	72	-59	-5	42	-68	-74	-30	-56	38	-26	-21	-22	48	54	-66	19	47	-50	0	67	-10	-69	77	33	-92	-2	71	-97	44	-94	-29	31	74	97	6	-38	19	-98	-12	46	-46	26	-86	-94	12	49	-84	92	-78	68	13	2	25	-20	70	-34	-54	-70	-96	-14	-92	-40	29	-65	-99	-53	38	-96	-90	57	41	-32	-35
33	95	69	-4	40	61	-77	2	14	-92	-2	58	51	-18	-39	65	-53	-89	67	-38	7	-94	21	-51	-58	2	-83	-66	71	96	97	39	85	-75	-99	-1	-72	59	60	-62	-23	89	-94	39	91	-80	-41	82	89	38	73	28	-64	11	75	27	55	100	94	99	61	-27	-34	-76	14	-78	30	-74	56	-10	-1	-4	-13	70	-91	-23	47	55	-88	-53	40	86	37	-75	84	-61	-4	-35	67	-74	-19	-43	51	63	34	-46	-48	34	90	34
-42	-82	100	-18	9	-79	61	-23	25	65	-30	96	-42	-83	66	48	-16	19	63	-38	51	-88	-59	80	-43	-58	-89	20	55	-7	-22	-30	-13	-89	-64	-89	68	-78	-26	-2	-8	59	-98	82	93	86	-75	45	-42	18	92	-8	-38	51	49	73	7	49	35	-75	-53	15	89	-22	-22	64	82	31	73	-34	25	68	-33	-37	18	53	4	-25	-66	65	-92	-48	-80	-9	74	-70	-50	26	98	56	22	55	52	18	91	92	-13	-43	-46	-26
-41	2	5	-63	-87	57	-73	-95	65	59	2	-62	66	-2	-61	43	1	25	50	20	-72	-52	16	-53	54	-16	-23	-69	29	-52	58	-28	-97	50	-12	-29	62	-4	93	66	74	-27	44	90	60	62	-16	-61	-49	-53	10	47	12	20	11	-12	60	20	-33	-28	-69	-62	-43	18	49	-76	85	-31	69	34	-24	-24	-18	33	-44	72	78	-75	41	-62	75	-57	29	56	-87	7	-16	-61	14	46	-43	46	-90	57	46	-44	6	17	-43	-2
-96	-22	-55	-68	25	-77	28	69	3	66	-85	75	-15	88	-72	-9	-70	-24	97	-21	14	70	75	92	24	-25	-3	-70	31	-83	-32	-30	-29	-68	-45	18	-94	29	90	-58	-82	-89	6	92	63	-70	61	68	-41	-80	-57	75	72	-98	58	-77	1	81	-4	-100	37	94	-24	49	-44	63	-95	4	83	80	11	-19	-7	80	-7	78	-38	-32	-77	31	19	-2	-23	-65	98	7	91	63	89	18	-56	66	62	30	-68	-88	-75	-17	-30	-75
-55	-97	-78	69	-26	-98	-16	-53	-3	-17	44	71	-16	-79	8	-96	31	-22	74	29	-35	52	-89	-52	-68	-27	75	-8	-19	86	-16	-5	-7	-54	-25	-22	-86	88	0	67	-60	79	75	-2	-60	18	19	10	-37	69	-45	-44	-58	48	100	-89	62	-14	-12	81	-24	-39	-15	-37	68	11	-72	-33	-8	-79	72	-83	7	39	90	91	83	-90	90	-28	-28	-55	-16	-29	-99	-82	60	24	-29	41	52	89	76	9	35	30	-47	86	7	-57
